book_id,isbn13,language_id,num_pages,publication_date,publisher_id,publisher_name_x,publisher_name_y,author,order_count,title
8906,9781401301880,1,340,2007-09-04,824,Hachette Books,Hachette Books,Cecelia Ahern,3,There's No Place Like Here
8907,9781401301941,1,336,2004-11-03,824,Hachette Books,Hachette Books,Marion Deuchars,1,Jamie's Dinners: The Essential Family Cookbook
8907,9781401301941,1,336,2004-11-03,824,Hachette Books,Hachette Books,Jamie Oliver,1,Jamie's Dinners: The Essential Family Cookbook
8907,9781401301941,1,336,2004-11-03,824,Hachette Books,Hachette Books,David Loftus,1,Jamie's Dinners: The Essential Family Cookbook
8907,9781401301941,1,336,2004-11-03,824,Hachette Books,Hachette Books,Chris Terry,1,Jamie's Dinners: The Essential Family Cookbook
8908,9781401301958,1,320,2006-11-14,824,Hachette Books,Hachette Books,David Loftus,0,Jamie's Italy
8908,9781401301958,1,320,2006-11-14,824,Hachette Books,Hachette Books,Chris Terry,0,Jamie's Italy
8908,9781401301958,1,320,2006-11-14,824,Hachette Books,Hachette Books,Jamie Oliver,0,Jamie's Italy
8909,9781401302207,2,256,2006-07-11,824,Hachette Books,Hachette Books,Austin Tichenor,0,Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright
8909,9781401302207,2,256,2006-07-11,824,Hachette Books,Hachette Books,Reed Martin,0,Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright
8910,9781401302337,1,272,2006-07-11,824,Hachette Books,Hachette Books,Brian Copeland,1,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs
8911,9781401302429,1,197,2005-09-14,1002,Hyperion,Hyperion,Cheryl Henson,0,It's Not Easy Being Green: And Other Things to Consider
8911,9781401302429,1,197,2005-09-14,1002,Hyperion,Hyperion,Jim Henson,0,It's Not Easy Being Green: And Other Things to Consider
8912,9781401303273,1,197,2006-09-26,824,Hachette Books,Hachette Books,Mitch Albom,0,For One More Day
8913,9781401307783,1,304,2005-01-05,824,Hachette Books,Hachette Books,Jon Kabat-Zinn,2,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life
8914,9781401308209,1,192,2005-10-26,824,Hachette Books,Hachette Books,David Cote,0,Wicked: The Grimmerie
8914,9781401308209,1,192,2005-10-26,824,Hachette Books,Hachette Books,Winnie Holzman,0,Wicked: The Grimmerie
8914,9781401308209,1,192,2005-10-26,824,Hachette Books,Hachette Books,Joan Marcus,0,Wicked: The Grimmerie
8914,9781401308209,1,192,2005-10-26,824,Hachette Books,Hachette Books,Stephen Schwartz,0,Wicked: The Grimmerie
8915,9781401308582,1,196,2003-09-23,1002,Hyperion,Hyperion,,0,The Five People You Meet in Heaven
8916,9781401359348,2,243,2005-03-16,1003,Hyperion Books,Hyperion Books,Gayden Metcalfe,0,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral
8997,9781414500089,2,112,2003-01-01,1459,Pavilion Press (Wi),Pavilion Press (Wi),,1,Jane Austen's Letters
8917,9781401850685,1,452,2004-12-01,368,Cengage Learning,Cengage Learning,Charles R. Miller,1,Illustrated Guide to the NEC: Based on the 2005 National Electric Code
8918,9781401881542,2,403,2005-04-27,529,Delmar Thomson Learning,Delmar Thomson Learning,Robin Landa,1,Graphic Design Solutions
8919,9781401903091,2,128,2004-02-01,928,Hay House,Hay House,Sylvia Browne,1,Mother God: The Feminine Principle to Our Creator
8920,9781401910440,5,0,2005-12-15,928,Hay House,Hay House,Richard Alpert,2,Here We All Are
8920,9781401910440,5,0,2005-12-15,928,Hay House,Hay House,Ram Dass,2,Here We All Are
8921,9781401911836,2,240,2006-10-15,928,Hay House,Hay House,Michael Neill,1,You Can Have What You Want: Proven Strategies for Inner and Outer Success
8922,9781401917173,1,298,2007-02-01,928,Hay House,Hay House,Darren R. Weissman,0,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit
8923,9781402200458,1,351,2003-05-01,1859,Sourcebooks,Sourcebooks,Jean-Benoît Nadeau,0,Sixty Million Frenchmen Can't Be Wrong
8923,9781402200458,1,351,2003-05-01,1859,Sourcebooks,Sourcebooks,Julie Barlow,0,Sixty Million Frenchmen Can't Be Wrong
8924,9781402516276,1,56,2002-02-22,1679,Recorded Books Inc.,Recorded Books Inc.,,1,The Lord of the Rings (The Lord of the Rings  #1-3)
8925,9781402561016,1,5,2003-06-01,1679,Recorded Books Inc.,Recorded Books Inc.,,2,The Art of War
8926,9781402712753,1,160,2005-03-01,1898,Sterling,Sterling,,2,A Little Princess
8927,9781402713187,1,160,2005-03-01,1898,Sterling,Sterling,,1,Treasure Island
8928,9781402713194,1,160,2005-03-01,1898,Sterling,Sterling,,0,The Secret Garden
8929,9781402714528,2,208,2004-10-01,1898,Sterling,Sterling,,0,Black Beauty
8930,9781402714542,5,208,2004-10-01,1898,Sterling,Sterling,,0,A Little Princess
8931,9781402714573,2,213,2004-10-01,1899,Sterling Children's Books,Sterling Children's Books,,0,Treasure Island
8932,9781402714580,1,536,2004-10-01,1898,Sterling,Sterling,Louisa May Alcott,1,Little Women (Little Women  #1)
8932,9781402714580,1,536,2004-10-01,1898,Sterling,Sterling,Scott McKowen,1,Little Women (Little Women  #1)
8933,9781402714597,1,248,2004-10-01,1898,Sterling,Sterling,,2,The Secret Garden
8934,9781402714603,1,224,2004-10-01,1898,Sterling,Sterling,,1,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1)
8935,9781402718618,1,224,2004-09-23,1898,Sterling,Sterling,Allen Carr,0,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method
8936,9781402725005,2,160,2006-03-28,1898,Sterling,Sterling,,0,White Fang
8937,9781402726002,1,305,2006-10-28,1898,Sterling,Sterling,,0,The Adventures of Huckleberry Finn
8938,9781402726620,1,160,2006-03-28,1898,Sterling,Sterling,,0,Gulliver's Travels
8939,9781402726637,1,160,2006-03-28,1898,Sterling,Sterling,Jamel Akib,0,The Red Badge of Courage (Classic Starts)
8939,9781402726637,1,160,2006-03-28,1898,Sterling,Sterling,Stephen Crane,0,The Red Badge of Courage (Classic Starts)
8939,9781402726637,1,160,2006-03-28,1898,Sterling,Sterling,Arthur Pober,0,The Red Badge of Courage (Classic Starts)
8939,9781402726637,1,160,2006-03-28,1898,Sterling,Sterling,Oliver Ho,0,The Red Badge of Courage (Classic Starts)
8940,9781402728112,1,144,2005-08-01,2041,Union Square Press,Union Square Press,Ciruelo Cabral,1,The Book of the Dragon
8941,9781402732980,1,32,2006-05-28,1898,Sterling,Sterling,Robert Louis Stevenson,1,Treasure Island #2: Off to Sea (Easy Reader Classics)
8941,9781402732980,1,32,2006-05-28,1898,Sterling,Sterling,Catherine Nichols,1,Treasure Island #2: Off to Sea (Easy Reader Classics)
8941,9781402732980,1,32,2006-05-28,1898,Sterling,Sterling,Sally Wern Comport,1,Treasure Island #2: Off to Sea (Easy Reader Classics)
8942,9781402736957,1,151,2007-02-01,1900,Sterling Publishing Co. Inc.,Sterling Publishing Co. Inc.,Alexandre Dumas,0,The Three Musketeers (Classic Starts)
8942,9781402736957,1,151,2007-02-01,1900,Sterling Publishing Co. Inc.,Sterling Publishing Co. Inc.,Oliver Ho,0,The Three Musketeers (Classic Starts)
8942,9781402736957,1,151,2007-02-01,1900,Sterling Publishing Co. Inc.,Sterling Publishing Co. Inc.,Arthur Pober,0,The Three Musketeers (Classic Starts)
8942,9781402736957,1,151,2007-02-01,1900,Sterling Publishing Co. Inc.,Sterling Publishing Co. Inc.,Jamel Akib,0,The Three Musketeers (Classic Starts)
8943,9781403356208,5,600,2003-01-14,2,1st Book Library,1st Book Library,Dan Glover,1,Lila's Child: An Inquiry into Quality
8943,9781403356208,5,600,2003-01-14,2,1st Book Library,1st Book Library,Robert M. Pirsig,1,Lila's Child: An Inquiry into Quality
8944,9781403904560,1,240,2003-10-10,1435,Palgrave Macmillan,Palgrave Macmillan,Bruce Alvin King,1,V.S. Naipaul
8945,9781403967923,1,288,2005-06-04,1882,St. Martin's Press,St. Martin's Press,David Neiwert,0,Strawberry Days: How Internment Destroyed a Japanese American Community
8946,9781403969736,1,264,2005-11-19,1435,Palgrave Macmillan,Palgrave Macmillan,Alfred Siewers,1,Tolkien's Modern Middle Ages
8946,9781403969736,1,264,2005-11-19,1435,Palgrave Macmillan,Palgrave Macmillan,Jane Chance,1,Tolkien's Modern Middle Ages
8947,9781405005227,1,437,2005-01-21,1197,Macmillan,Macmillan,David Baldacci,0,Hour Game (Sean King & Michelle Maxwell  #2)
8948,9781405034142,1,702,2004-09-17,1999,Tor,Tor,Jacqueline Carey,0,Kushiel's Avatar (Phèdre's Trilogy  #3)
8949,9781405052719,1,4,2006-09-01,1198,MacMillan Audio,MacMillan Audio,David Tennant,1,Whiteout
8949,9781405052719,1,4,2006-09-01,1198,MacMillan Audio,MacMillan Audio,Ken Follett,1,Whiteout
8950,9781405088565,1,104,2006-09-01,1204,MacMillan UK,MacMillan UK,Gary Blythe,0,Miss Happiness and Miss Flower
8950,9781405088565,1,104,2006-09-01,1204,MacMillan UK,MacMillan UK,Rumer Godden,0,Miss Happiness and Miss Flower
8951,9781405117074,1,376,2004-08-06,2199,Wiley-Blackwell,Wiley-Blackwell,Terry Eagleton,0,The English Novel: An Introduction
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,C. Patrick Doncaster,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Stephen Cobb,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Lise Albrechtsen,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Chris R. Dickman,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Sandra Baker,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Alonzo C. Addison,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Joshua Ginsberg,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Mark S. Boyce,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,David W. Macdonald,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Stephen A. Ellwood,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Katrina Service,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Elizabeth J. Asteraki,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Ruth E. Feber,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Steve Albon,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,David Brown,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,N. Mark Collins,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Eli Geffen,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Christian Bonacic,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,John E. Fa,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Les Firbank,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Susanna B. Hecht,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,H. Resit Akcakaya,2,Key Topics in Conservation Biology
8952,9781405122498,5,307,2006-01-01,2199,Wiley-Blackwell,Wiley-Blackwell,Marcel Cardillo,2,Key Topics in Conservation Biology
8953,9781405151412,1,182,2006-10-20,2199,Wiley-Blackwell,Wiley-Blackwell,Terry Eagleton,0,How to Read a Poem
8954,9781405153584,1,744,2006-09-01,273,Blackwell Publishers,Blackwell Publishers,Alister E. McGrath,2,The Christian Theology Reader
8955,9781405153607,1,534,2006-11-13,273,Blackwell Publishers,Blackwell Publishers,Alister E. McGrath,1,Christian Theology: An Introduction
8956,9781405161602,1,273,2006-11-22,273,Blackwell Publishers,Blackwell Publishers,Robert Arp,1,South Park and Philosophy: You Know  I Learned Something Today
8957,9781405211994,1,36,2004-04-30,633,Egmont Children's Books,Egmont Children's Books,Roger Hargreaves,0,Mr. Happy
8958,9781405228183,1,416,2007-01-31,632,Egmont Books Ltd,Egmont Books Ltd,Julia Golding,0,Den of Thieves (Cat Royal  #3)
8959,9781405823517,2,357,2006-02-01,1175,Longman Publishing Group,Longman Publishing Group,John Tosh,0,The Pursuit of History
8959,9781405823517,2,357,2006-02-01,1175,Longman Publishing Group,Longman Publishing Group,Sean Lang,0,The Pursuit of History
8960,9781405835640,1,135,2006-10-01,2239,York Press,York Press,Steve Eddy,1,The spire  William Golding : notes
8961,9781406503258,1,212,2005-12-21,570,Dodo Press,Dodo Press,Rudyard Kipling,0,Stalky & Co.
8962,9781406503432,1,100,2006-01-16,570,Dodo Press,Dodo Press,,0,Flatland: A Romance of Many Dimensions
8963,9781406506587,1,656,2006-05-01,570,Dodo Press,Dodo Press,Honoré de Balzac,2,Lost Illusions (La Comédie Humaine)
8963,9781406506587,1,656,2006-05-01,570,Dodo Press,Dodo Press,George Saintsbury,2,Lost Illusions (La Comédie Humaine)
8963,9781406506587,1,656,2006-05-01,570,Dodo Press,Dodo Press,Ellen Marriage,2,Lost Illusions (La Comédie Humaine)
8964,9781406904833,1,224,2006-11-03,850,Hard Press,Hard Press,P.G. Wodehouse,0,Right Ho  Jeeves (Jeeves  #6)
8965,9781406929980,1,162,2006-11-03,850,Hard Press,Hard Press,P.G. Wodehouse,0,The Clicking of Cuthbert
8966,9781406942354,1,192,2006-11-03,850,Hard Press,Hard Press,L.M. Montgomery,2,Anne's House Of Dreams
8967,9781406947199,1,356,2006-11-03,1470,Penguin,Penguin,Friedrich Nietzsche,0,Thus Spake Zarathustra: A Book for All and None
8968,9781406953213,1,216,2006-11-03,1667,rbooks,rbooks,P.G. Wodehouse,0,A Damsel in Distress
8969,9781406955811,1,88,2006-11-03,850,Hard Press,Hard Press,J.M. Barrie,1,The Admirable Crichton
8970,9781410102157,1,300,2003-04-24,739,Fredonia Books (NL),Fredonia Books (NL),Jules Verne,1,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32)
8971,9781410103277,1,276,2003-07-19,739,Fredonia Books (NL),Fredonia Books (NL),Jules Verne,0,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20)
8971,9781410103277,1,276,2003-07-19,739,Fredonia Books (NL),Fredonia Books (NL),Agnes D. Kingston,0,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20)
8972,9781410402363,2,245,2005-09-01,711,Five Star Trade,Five Star Trade,Sandra Balzo,1,Uncommon Grounds (Maggy Thorsen Mystery #1)
8973,9781411400429,1,352,2003-07-03,1866,SparkNotes,SparkNotes,,0,Hamlet
8974,9781411401044,1,256,2004-06-22,1866,SparkNotes,SparkNotes,John Crowther,2,As You Like It (No Fear Shakespeare)
8974,9781411401044,1,256,2004-06-22,1866,SparkNotes,SparkNotes,SparkNotes,2,As You Like It (No Fear Shakespeare)
8974,9781411401044,1,256,2004-06-22,1866,SparkNotes,SparkNotes,William Shakespeare,2,As You Like It (No Fear Shakespeare)
8975,9781411665309,1,100,2005-12-22,1190,Lulu.com,Lulu.com,Simon Cleveland,0,Existential Meditation
8976,9781411677319,2,256,2006-02-10,1190,Lulu.com,Lulu.com,Python Bonkers,0,A Million Little Pieces of Feces
8977,9781411683051,1,332,2006-04-01,1189,Lulu Press,Lulu Press,Michael Karpelson,0,The Master and Margarita
8977,9781411683051,1,332,2006-04-01,1189,Lulu Press,Lulu Press,Mikhail Bulgakov,0,The Master and Margarita
8978,9781412040556,2,615,2004-10-06,2010,Trafford Publishing,Trafford Publishing,Harrison Edward Livingstone,0,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President
8979,9781412086530,1,296,2006-06-05,2010,Trafford Publishing,Trafford Publishing,Barbara Richard,1,Dancing on His Grave: A True Story of Survival and Triumph
8980,9781413480948,1,200,2005-03-23,2229,Xlibris Corporation,Xlibris Corporation,Elizabeth Russell Miller,0,A Dracula Handbook
8981,9781413900200,1,175,2003-12-29,35,ADV Manga,ADV Manga,Hiroshi Aida,1,Gunslinger Girl  Vol. 1
8981,9781413900200,1,175,2003-12-29,35,ADV Manga,ADV Manga,Yu Aida,1,Gunslinger Girl  Vol. 1
8982,9781413900309,1,166,2004-02-17,35,ADV Manga,ADV Manga,あずま きよひこ,0,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3)
8982,9781413900309,1,166,2004-02-17,35,ADV Manga,ADV Manga,Kiyohiko Azuma,0,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3)
8983,9781413901436,1,174,2004-07-06,35,ADV Manga,ADV Manga,Ai Morinaga,0,Your and My Secret  Vol. 1
8984,9781413901450,1,182,2004-08-24,35,ADV Manga,ADV Manga,Junichi Satō,0,Prétear  Vol. 2 (Prétear  #2)
8984,9781413901450,1,182,2004-08-24,35,ADV Manga,ADV Manga,Kaori Naruse,0,Prétear  Vol. 2 (Prétear  #2)
8985,9781413901474,1,180,2005-01-18,35,ADV Manga,ADV Manga,Junichi Satō,1,Prétear  Vol. 4 (Prétear  #4)
8985,9781413901474,1,180,2005-01-18,35,ADV Manga,ADV Manga,Kaori Naruse,1,Prétear  Vol. 4 (Prétear  #4)
8986,9781413902570,1,158,2005-03-01,35,ADV Manga,ADV Manga,Eiji Nonaka,1,Cromartie High School  Vol. 01
8986,9781413902570,1,158,2005-03-01,35,ADV Manga,ADV Manga,Brendan Frayne,1,Cromartie High School  Vol. 01
8987,9781413902587,1,161,2005-06-14,35,ADV Manga,ADV Manga,Eiji Nonaka,1,Cromartie High School  Vol. 02
8987,9781413902587,1,161,2005-06-14,35,ADV Manga,ADV Manga,Brendan Frayne,1,Cromartie High School  Vol. 02
8988,9781413902617,1,168,2006-03-21,35,ADV Manga,ADV Manga,Eiji Nonaka,1,Cromartie High School  Vol. 05
8988,9781413902617,1,168,2006-03-21,35,ADV Manga,ADV Manga,Brendan Frayne,1,Cromartie High School  Vol. 05
8989,9781413902624,1,176,2006-06-06,35,ADV Manga,ADV Manga,Eiji Nonaka,1,Cromartie High School  Vol. 06
8989,9781413902624,1,176,2006-06-06,35,ADV Manga,ADV Manga,Brendan Frayne,1,Cromartie High School  Vol. 06
8990,9781414243672,1,380,2005-01-01,1017,IndyPublish.com,IndyPublish.com,Elizabeth Dalton,0,Swann's Way (Remembrance of Things Past  #1)
8991,9781414302683,1,384,2005-02-01,2033,Tyndale House Publishers,Tyndale House Publishers,Tim LaHaye,0,Shaken (Left Behind: The Kids  #23-25)
8991,9781414302683,1,384,2005-02-01,2033,Tyndale House Publishers,Tyndale House Publishers,Jerry B. Jenkins,0,Shaken (Left Behind: The Kids  #23-25)
8991,9781414302683,1,384,2005-02-01,2033,Tyndale House Publishers,Tyndale House Publishers,Chris Fabry,0,Shaken (Left Behind: The Kids  #23-25)
8992,9781414305776,2,391,2006-04-01,2033,Tyndale House Publishers,Tyndale House Publishers,Jerry B. Jenkins,1,The Regime: Evil Advances  (Before They Were Left Behind  #2)
8992,9781414305776,2,391,2006-04-01,2033,Tyndale House Publishers,Tyndale House Publishers,Tim LaHaye,1,The Regime: Evil Advances  (Before They Were Left Behind  #2)
8993,9781414305813,5,351,2007-02-01,2033,Tyndale House Publishers,Tyndale House Publishers,Jerry B. Jenkins,0,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3)
8993,9781414305813,5,351,2007-02-01,2033,Tyndale House Publishers,Tyndale House Publishers,Tim LaHaye,0,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3)
8994,9781414306346,1,234,2006-02-17,1747,SaltRiver,SaltRiver,John Granger,1,Looking for God in Harry Potter
8995,9781414307640,1,346,2007-02-22,2033,Tyndale House Publishers,Tyndale House Publishers,Karen Kingsbury,0,Forever (Firstborn  #5)
8996,9781414309354,1,355,2007-05-17,2033,Tyndale House Publishers,Tyndale House Publishers,Karen Kingsbury,0,Divine
8998,9781415916292,1,10,2005-04-12,306,Books on Tape,Books on Tape,,1,Never Let Me Go
8999,9781415918098,1,22,2005-03-08,306,Books on Tape,Books on Tape,Barrett Whitener,2,Undaunted Courage
8999,9781415918098,1,22,2005-03-08,306,Books on Tape,Books on Tape,Stephen E. Ambrose,2,Undaunted Courage
9000,9781415926697,1,13,2006-09-01,306,Books on Tape,Books on Tape,Elizabeth Gilbert,0,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia
9001,9781415929018,1,26,2005-12-13,306,Books on Tape,Books on Tape,Justine Eyre,0,The Historian
9001,9781415929018,1,26,2005-12-13,306,Books on Tape,Books on Tape,Elizabeth Kostova,0,The Historian
9001,9781415929018,1,26,2005-12-13,306,Books on Tape,Books on Tape,Paul Michael,0,The Historian
9002,9781415930687,1,384,2006-07-18,306,Books on Tape,Books on Tape,Cassandra Campbell,0,Can't Wait to Get to Heaven
9002,9781415930687,1,384,2006-07-18,306,Books on Tape,Books on Tape,Fannie Flagg,0,Can't Wait to Get to Heaven
9003,9781416500186,1,418,2009-03-04,994,Howard Publishing Co,Howard Publishing Co,,1,The Good Earth (House of Earth  #1)
9004,9781416500292,1,245,2005-06-01,1827,Simon & Schuster,Simon & Schuster,,1,Treasure Island
9005,9781416500339,1,144,2005-07-01,1823,Simon Schuster,Simon Schuster,Cynthia Brantley Johnson,0,Oedipus the King
9005,9781416500339,1,144,2005-07-01,1823,Simon Schuster,Simon Schuster,Sophocles,0,Oedipus the King
9005,9781416500339,1,144,2005-07-01,1823,Simon Schuster,Simon Schuster,Bernard Knox,0,Oedipus the King
9006,9781416500391,1,416,2005-08-01,1823,Simon Schuster,Simon Schuster,Jonathan Swift,0,Gulliver's Travels / A Modest Proposal
9006,9781416500391,1,416,2005-08-01,1823,Simon Schuster,Simon Schuster,Jesse Gale,0,Gulliver's Travels / A Modest Proposal
